school.id,school.name,school.enrollment,school.offering, school.mooe 
116898,Buenavista ES,325,Elementary," 193,000.00 "
116899,Cabungahan ES,166,Elementary," 122,000.00 "
116900,Calapnusan ES,341,Elementary," 177,000.00 "
116901,Calatrava I Central School,1123,Elementary," 536,000.00 "
302603,Calatrava NHS,2577,Secondary," 2,382,000.00 "
302613,Col. Griffin National High School,1078,Secondary," 931,000.00 "
116902,Cruz ES,162,Elementary," 130,000.00 "
116903,De La Rosa ES,126,Elementary," 106,000.00 "
116904,Dolis ES,633,Elementary," 294,000.00 "
116905,Laga-an ES,686,Elementary," 320,000.00 "
302604,Laga-an National High School,674,Secondary," 553,000.00 "
116906,Lagoc ES,297,Elementary," 159,000.00 "
116907,Lalong ES,281,Elementary," 169,000.00 "
116908,Ma-aslob ES,154,Elementary," 110,000.00 "
116909,Magsaysay MES,498,Elementary," 268,000.00 "
116910,Malanog ES,275,Elementary," 168,000.00 "
116911,Menchaca ES,516,Elementary," 262,000.00 "
116912,Patun-an ES,351,Elementary," 227,000.00 "
116913,San Benito ES,186,Elementary," 126,000.00 "
116914,San Isidro ES,428,Elementary," 245,000.00 "
116915,Telim ES,196,Elementary," 140,000.00 "
302691,Tigbao NHS,693,Secondary," 588,000.00 "
116916,Tigbon ES,352,Elementary," 193,000.00 "
116917,Alfonso Damondamon ES,226,Elementary," 147,000.00 "
116918,Calatrava II CES,1074,Elementary," 502,000.00 "
116919,Cambayobo ES,223,Elementary," 127,000.00 "
116920,Ecogan ES,234,Elementary," 138,000.00 "
116922,Harbort Elementary School,862,Elementary," 390,000.00 "
116923,Hinab-ongan ES,233,Elementary," 153,000.00 "
180511,Hipolito Mahilum ES,131,Elementary," 115,000.00 "
116924,Ilaya ES,216,Elementary," 137,000.00 "
116925,Lemery ES,335,Elementary," 187,000.00 "
116926,Macasilao ES,355,Elementary," 211,000.00 "
116927,Malatas ES,199,Elementary," 133,000.00 "
116928,Marcelo ES,930,Elementary," 406,000.00 "
116929,Minautok ES,174,Elementary," 119,000.00 "
116930,Paghumayan ES,234,Elementary," 154,000.00 "
116931,Pantao ES,342,Elementary," 180,000.00 "
116932,Pesons ES,244,Elementary," 160,000.00 "
116933,Pinocutan ES,259,Elementary," 167,000.00 "
116934,Rufino Castellano Elem. School,304,Elementary," 200,000.00 "
116935,Sanchez ES,434,Elementary," 223,000.00 "
116936,Spur-2 ES,569,Elementary," 279,000.00 "
116937,Tigbao ES,307,Elementary," 216,000.00 "
116938,Tinibiangan Elementary School,80,Elementary," 79,000.00 "
116939,Winaswasan Elementary School,179,Elementary," 120,000.00 "
116940,Agboy ES,180,Elementary," 128,000.00 "
116941,Bali ES,126,Elementary," 107,000.00 "
116942,Banga ES,378,Elementary," 212,000.00 "
116943,Cabia-an ES,155,Elementary," 116,000.00 "
116944,Calamunding ES,73,Elementary," 89,000.00 "
116945,Candoni CES,1267,Elementary," 556,000.00 "
302606,Caningay NHS,450,Secondary," 582,000.00 "
302607,Caningay NHS - Banga Ext.,263,Secondary," 255,000.00 "
116947,Cantacson Elementary School,92,Elementary," 82,000.00 "
116948,Cantomanyog ES,102,Elementary," 110,000.00 "
180519,Cogon PS,50,Elementary," 66,000.00 "
116946,Galicano Temporosa I Memorial Elementary School,528,Elementary," 282,000.00 "
116949,Gatuslao ES,314,Elementary," 167,000.00 "
116950,Guinsiliban ES,76,Elementary," 70,000.00 "
116951,Haba ES,297,Elementary," 187,000.00 "
180512,Nava ES,61,Elementary," 82,000.00 "
116952,Panacmalan ES,114,Elementary," 87,000.00 "
116953,Payauan ES,431,Elementary," 246,000.00 "
302608,Quirico G. Manzano NHS,598,Secondary," 580,000.00 "
116954,Salarongon ES,106,Elementary," 82,000.00 "
180514,Soso ES,49,Elementary," 78,000.00 "
116955,Abaca ES,363,Elementary," 193,000.00 "
116956,Alejandro Ombion ES,561,Elementary," 245,000.00 "
116957,Baluarte PS,80,Elementary," 65,000.00 "
116958,Basak ES,419,Elementary," 230,000.00 "
116959,Baslay ES,293,Elementary," 160,000.00 "
116960,Buclao PS,54,Elementary," 63,000.00 "
116961,Camalarang ES,129,Elementary," 93,000.00 "
116962,Camindangan ES,273,Elementary," 141,000.00 "
116963,Cauayan CES,1218,Elementary," 498,000.00 "
302612,Cauayan NHS,886,Secondary," 840,000.00 "
116964,Evangel ES,288,Elementary," 167,000.00 "
116965,Guiljungan ES,1343,Elementary," 520,000.00 "
302641,Guiljungan NHS,1034,Secondary," 1,128,000.00 "
302642,Guiljungan NHS - Abaca Ext.,298,Secondary," 239,000.00 "
302643,Guiljungan NHS - Camindangan Ext.,127,Secondary," 173,000.00 "
302644,Guiljungan NHS - Talacdan Ext.,303,Secondary," 271,000.00 "
116966,Isio ES,792,Elementary," 392,000.00 "
116967,Jerusalem ES,184,Elementary," 113,000.00 "
116968,Libas PS,54,Elementary," 60,000.00 "
116969,Lumbia ES,422,Elementary," 208,000.00 "
116970,M. Ledesma PS,210,Elementary," 100,000.00 "
116971,Macapula ES,120,Elementary," 105,000.00 "
116972,Ma-init PS,69,Elementary," 66,000.00 "
116973,Maloy-a Elementary School,194,Elementary," 109,000.00 "
116974,Mambugsay ES,770,Elementary," 373,000.00 "
116975,Man-uling ES,613,Elementary," 264,000.00 "
116976,Molobolo ES,232,Elementary," 135,000.00 "
311109,Molobolo National High School,113,Secondary," 205,000.00 "
116977,Payong PS,76,Elementary," 68,000.00 "
116978,R. Garcia PS,99,Elementary," 84,000.00 "
116979,Sibucao ES,398,Elementary," 197,000.00 "
116980,Sura ES,77,Elementary," 79,000.00 "
116981,Talacdan ES,577,Elementary," 321,000.00 "
116982,Talangnan Elementary School,146,Elementary," 93,000.00 "
116983,Talimagao ES,136,Elementary," 110,000.00 "
116984,Tambad ES,238,Elementary," 129,000.00 "
116986,Tiling ES,707,Elementary," 334,000.00 "
116987,Tomina ES,308,Elementary," 158,000.00 "
116988,Tumalawas ES,175,Elementary," 115,000.00 "
116989,Tuyom ES,821,Elementary," 388,000.00 "
302645,Tuyom NHS (Guiljungan NHS - Tuyom Ext.),933,Secondary," 863,000.00 "
116990,Villa Luciana PS,47,Elementary," 58,000.00 "
116992,Baclao ES (Upper Main),251,Elementary," 153,000.00 "
116994,Bajay PS,53,Elementary," 71,000.00 "
116995,Bonbon ES,142,Elementary," 116,000.00 "
116996,Bulata ES,516,Elementary," 251,000.00 "
302598,Bulata NHS,287,Secondary," 386,000.00 "
116997,Calaogao ES,202,Elementary," 126,000.00 "
116998,Caliling ES,627,Elementary," 302,000.00 "
116999,Calutan PS,101,Elementary," 77,000.00 "
117000,Camalanda-an ES,472,Elementary," 266,000.00 "
302605,Camalanda-an NHS,525,Secondary," 507,000.00 "
117001,Capaclan ES,264,Elementary," 175,000.00 "
180501,Cuyapan Primary School,53,Elementary," 57,000.00 "
117002,Elihan ES,226,Elementary," 141,000.00 "
302629,Eva J. Montilla NHS,609,Secondary," 601,000.00 "
302630,Florentina F. Caña Recto NHS,322,Secondary," 492,000.00 "
302631,Florentina F. Caña Recto NHS - Caliling Ext.,320,Secondary," 354,000.00 "
180520,Hanot ES,126,Elementary," 111,000.00 "
117003,Inayauan CES,1198,Elementary," 519,000.00 "
117004,Langoni ES,210,Elementary," 125,000.00 "
117005,Linaon elementary School,767,Elementary," 316,000.00 "
117006,Masaling Elementary School,630,Elementary," 293,000.00 "
117008,Patol ES,200,Elementary," 124,000.00 "
117009,Pinamay-an ES,274,Elementary," 152,000.00 "
117010,San Dionisio PS,31,Elementary," 56,000.00 "
117011,Si-alay ES,478,Elementary," 244,000.00 "
180502,Tagaytay ES,128,Elementary," 74,000.00 "
117012,Tambo E/S,216,Elementary," 129,000.00 "
117013,Tanabog ES,191,Elementary," 124,000.00 "
117014,Taya-o ES,199,Elementary," 125,000.00 "
117015,Yaoyao ES,217,Elementary," 146,000.00 "
117066,Balatogan Elementary School,245,Elementary," 142,000.00 "
117067,Bingig ES,135,Elementary," 91,000.00 "
117068,Buenavista ES,406,Elementary," 217,000.00 "
117070,Cantupa Elemenary School(2005-present),344,Elementary," 167,000.00 "
117071,Catingib Elementary School,232,Elementary," 114,000.00 "
117081,Ceferino Gargaritano ES,104,Elementary," 87,000.00 "
117072,Cong.Eliseo P. Limsiaco Sr. MS,1084,Elementary," 484,000.00 "
117073,Culban ES,365,Elementary," 185,000.00 "
117074,Doña Gregoria Ramos Memorial School,265,Elementary," 155,000.00 "
117075,Doña Julita M. Gatuslao MS,253,Elementary," 164,000.00 "
117076,Himamaylan CS,2715,Elementary," 1,106,000.00 "
302649,Himamaylan NHS,2235,Secondary," 2,052,000.00 "
117077,Joaquin G. Grey Sr. Memorial School,558,Elementary," 261,000.00 "
117078,Magsaha ES,324,Elementary," 165,000.00 "
117079,Mahalang ES,864,Elementary," 347,000.00 "
302680,Mahalang National High School,327,Secondary," 342,000.00 "
117080,Mapulang Duta Elementary School,260,Elementary," 150,000.00 "
117082,Paloypoy Integrated School,536,Elementary," 247,000.00 "
311110,Paloypoy Integrated School,130,Secondary," 144,000.00 "
302679,Raymundo Tongson NHS,459,Secondary," 632,000.00 "
302681,Raymundo Tongson NHS - Suay Ext.,387,Secondary," 319,000.00 "
117083,Saisi Elementary School,256,Elementary," 149,000.00 "
117084,San Agustin ES,351,Elementary," 202,000.00 "
117085,San Antonio ES,769,Elementary," 324,000.00 "
302650,San Antonio National High School,288,Secondary," 363,000.00 "
117086,Sibucao Elementary School,154,Elementary," 101,000.00 "
117087,Tiqui ES,301,Elementary," 169,000.00 "
117088,To-oy ES,382,Elementary," 186,000.00 "
117089,Aguisan ES,1791,Elementary," 780,000.00 "
302587,Aguisan NHS,955,Secondary," 967,000.00 "
117091,Asuncion Ramos ES,449,Elementary," 210,000.00 "
117090,Bulod ES,216,Elementary," 137,000.00 "
117092,Cabanbanan ES,225,Elementary," 141,000.00 "
117093,Campayas ES,158,Elementary," 109,000.00 "
117094,Carabalan ES,1046,Elementary," 438,000.00 "
302610,Carabalan NHS,516,Secondary," 509,000.00 "
117095,Carmen ES,289,Elementary," 147,000.00 "
117096,Casipungan ES,146,Elementary," 102,000.00 "
117097,Cunalum ES,400,Elementary," 178,000.00 "
117098,Custodio Castro ES,137,Elementary," 121,000.00 "
180513,Daat ES,83,Elementary," 81,000.00 "
302616,Don Florencio Villafranca NHS,172,Secondary," 276,000.00 "
117099,Don Marcelo G. Vasquez MES,334,Elementary," 197,000.00 "
117100,Don Remigio M. Limsiaco ES,581,Elementary," 285,000.00 "
117101,Don Serafin Gatuslao MS,412,Elementary," 250,000.00 "
117102,Doña Resurreccion G. Vasquez E/S,223,Elementary," 138,000.00 "
117104,Florinda Gatuslao Alunan ES,264,Elementary," 151,000.00 "
311111,Libacao National High School,195,Secondary," 215,000.00 "
117103,Mambagaton ES,727,Elementary," 314,000.00 "
311108,Mambagaton National High School,235,Secondary," 265,000.00 "
117108,Manuel Yulo ES,541,Elementary," 302,000.00 "
117105,Saraet ES,724,Elementary," 329,000.00 "
117106,Sig-ang ES,149,Elementary," 109,000.00 "
117107,Talaban ES,900,Elementary," 443,000.00 "
180505,Tugas ES,135,Elementary," 109,000.00 "
117348,Agripino Alvarez ES,566,Elementary," 254,000.00 "
117349,Banag PS,31,Elementary," 66,000.00 "
117350,Barangay V ES,885,Elementary," 411,000.00 "
180506,Binotusan PS,124,Elementary," 78,000.00 "
117351,Cabadiangan ES,690,Elementary," 317,000.00 "
117352,Calangcang ES,489,Elementary," 214,000.00 "
117353,Cansauro ES,309,Elementary," 168,000.00 "
117354,Cantaca ES,211,Elementary," 133,000.00 "
117355,Cayhagan ES,574,Elementary," 282,000.00 "
117356,Dungga ES,261,Elementary," 155,000.00 "
117357,Genaro P. Alvarez  Elementary School,966,Elementary," 453,000.00 "
117358,Gil Montilla ES,785,Elementary," 368,000.00 "
302632,GIL MONTILLA NATIONAL HIGH SCHOOL,1115,Secondary," 1,652,000.00 "
302635,Gil Montilla NHS - Cabadiangan Ext.,338,Secondary," 269,000.00 "
117359,Hda. Maricalum ES,206,Elementary," 130,000.00 "
117360,Maricalum ES,464,Elementary," 238,000.00 "
117361,Mauboy ES,299,Elementary," 183,000.00 "
117362,Nabulao Elementary School,878,Elementary," 411,000.00 "
302664,Nabulao NHS,648,Secondary," 880,000.00 "
302665,Nabulao NHS - Cayhagan Extension,232,Secondary," 237,000.00 "
302666,Nabulao NHS - Maricalum Ext.,322,Secondary," 265,000.00 "
117363,Nauhang PS,79,Elementary," 72,000.00 "
302633,Sipalay CIty National High School,843,Secondary," 737,000.00 "
117364,Vista Alegre ES,232,Elementary," 134,000.00 "
117365,Barasbarasan ES,431,Elementary," 227,000.00 "
117366,Bawog ES,114,Elementary," 92,000.00 "
117367,Binulig ES,1104,Elementary," 493,000.00 "
117368,Bungabunga ES,174,Elementary," 129,000.00 "
117369,Calat-an ES,203,Elementary," 142,000.00 "
117370,Cambogui-ot ES,609,Elementary," 280,000.00 "
117371,Camindangan ES,700,Elementary," 342,000.00 "
117372,Canturay ES,563,Elementary," 301,000.00 "
117373,Cartagena ES,768,Elementary," 336,000.00 "
117374,Crossing Tanduay ES,220,Elementary," 153,000.00 "
180521,Dung-I ES,154,Elementary," 109,000.00 "
117375,Genaro P. Alvarez ES II,138,Elementary," 119,000.00 "
302634,Gil Montilla NHS - Binulig Ext.,324,Secondary," 269,000.00 "
302636,Gil Montilla NHS - Camindangan Ext.,621,Secondary," 383,000.00 "
302638,Gil Montilla NHS - Cartagena Ext.,614,Secondary," 401,000.00 "
302639,Gil Montilla NHS - Crossing Tanduay Ext.,165,Secondary," 191,000.00 "
302640,Gil Montilla NHS - Manlucahoc Ext.,431,Secondary," 297,000.00 "
302637,Jacinto Montilla Memorial National High School,416,Secondary," 461,000.00 "
117376,Macarandan ES,187,Elementary," 109,000.00 "
117377,Manlucahoc ES,508,Elementary," 259,000.00 "
180522,Omas ES,150,Elementary," 110,000.00 "
117378,Patag Magbanua ES,143,Elementary," 109,000.00 "
117379,Bubog Elementary School,308,Elementary," 185,000.00 "
117380,Catabla Baybay Elementary School,788,Elementary," 313,000.00 "
117381,Don Enrique Lizares Elementary School,515,Elementary," 252,000.00 "
117382,Dos Hermanas Elementary School,1417,Elementary," 588,000.00 "
302619,Dr. Antonio A. Lizares NHS,912,Secondary," 979,000.00 "
302620,Dr. Antonio Lizares NHS - Ext.,284,Secondary," 260,000.00 "
311104,Efegenio Lizares National High School,135,Secondary," 217,000.00 "
117383,Efigenio Enrica Lizares Memorial School,1872,Elementary," 742,000.00 "
302652,Inocencio V. Ferrer SOF (TASOF) (under the Reg'l Office),709,Secondary," 947,000.00 "
117384,P. Lacson Mora ES,258,Elementary," 146,000.00 "
302678,Rafael B. Lacson NHS,2480,Secondary," 2,360,000.00 "
117385,Talisay Elementary School,1911,Elementary," 822,000.00 "
117386,Don Simplicio Lizares ES,743,Elementary," 365,000.00 "
117387,Dr. Trino Montinola ES,332,Elementary," 170,000.00 "
117388,Maria-Eustaquia Lizares ES,195,Elementary," 155,000.00 "
117389,Talisay South ES,1380,Elementary," 618,000.00 "
117390,Tayabas ES,648,Elementary," 319,000.00 "
117391,Balogo ES,246,Elementary," 147,000.00 "
117392,Cabatangan ES,664,Elementary," 285,000.00 "
117394,Concepcion ES,1519,Elementary," 689,000.00 "
117395,Domingo J. Rodriguez ES,193,Elementary," 147,000.00 "
117396,Domingo J. Rodriguez MS,205,Elementary," 141,000.00 "
302617,Don Hilarion G. Gonzaga MHS,1006,Secondary," 966,000.00 "
302618,Don Simplicio Lizares NHS,443,Secondary," 591,000.00 "
117397,Julio Mapa ES,214,Elementary," 155,000.00 "
117398,Magcorao ES,408,Elementary," 210,000.00 "
180509,San Antonio ES,161,Elementary," 142,000.00 "
117399,San Fernando ES,412,Elementary," 223,000.00 "
117436,Alejandro Acuña Yap Quiña Memorial ES,1201,Elementary," 536,000.00 "
302697,Barangay Estado NHS,690,Secondary," 622,000.00 "
117430,Doña Andrea Palanca ES,254,Elementary," 183,000.00 "
117431,Estado ES,763,Elementary," 367,000.00 "
180507,Estado ES - Mimi Ext.,266,Elementary," 144,000.00 "
117432,Gawahon ES,314,Elementary," 156,000.00 "
117433,La Consolacion ES,277,Elementary," 177,000.00 "
302667,Negros Occ National Science HS,266,Secondary," 1,145,000.00 "
117434,Valencia Ko ES,258,Elementary," 151,000.00 "
117435,Victorias ES,2793,Elementary," 1,165,000.00 "
302695,Victorias National High School,5175,Secondary," 4,644,000.00 "
117437,Villa Miranda ES,982,Elementary," 409,000.00 "
117438,Amanda ES,169,Elementary," 130,000.00 "
117439,Daan Banwa ES,1415,Elementary," 634,000.00 "
117440,Don Jose Gaston ES,313,Elementary," 182,000.00 "
117441,J.L. Suarez ES,358,Elementary," 194,000.00 "
117442,P. A. Cuaycong ES,1340,Elementary," 586,000.00 "
117443,Romana ES,212,Elementary," 135,000.00 "
117444,Salvacion ES,719,Elementary," 354,000.00 "
117445,Santiago Franco MES,461,Elementary," 243,000.00 "
117446,Victorias Milling Co ES,1202,Elementary," 628,000.00 "
302696,Victorias NHS - Alfonso Sta. Ana MHS Ext. (Cuaycong Ext.),629,Secondary," 489,000.00 "
302698,Victorias NHS - Gaston Ext.,284,Secondary," 241,000.00 "
117447,Victorias North ES,915,Elementary," 474,000.00 "
117017,Alacaygan ES,265,Elementary," 150,000.00 "
117018,Alicante ES,928,Elementary," 425,000.00 "
117019,Banilad ES,225,Elementary," 142,000.00 "
117020,Batea PS,73,Elementary," 66,000.00 "
117021,Canlusong Elementary School,248,Elementary," 142,000.00 "
117022,Cudangdang ES,345,Elementary," 207,000.00 "
117023,Dalinson Elementary School,139,Elementary," 118,000.00 "
117024,Don H. Maravilla MS,308,Elementary," 181,000.00 "
117016,DOÑA A.BARRERA MS,464,Elementary," 229,000.00 "
117025,E. B. Magalona ES,2060,Elementary," 838,000.00 "
302621,Enrique B. Magalona NHS,2588,Secondary," 2,640,000.00 "
302622,Enrique B. Magalona NHS - Consing Ext.,267,Secondary," 263,000.00 "
302623,Enrique B. Magalona NHS - San Isidro Ext.,274,Secondary," 254,000.00 "
117026,Gahit ES,298,Elementary," 154,000.00 "
117027,Jose D. Cuaycong ES,231,Elementary," 152,000.00 "
117028,Jose M. Consing Memorial School,730,Elementary," 313,000.00 "
117029,Latasan ES,100,Elementary," 99,000.00 "
117030,Manta-angan ES,447,Elementary," 238,000.00 "
117031,Nanca ES,548,Elementary," 260,000.00 "
117032,Nicolas L. Jalandoni Sr. MS,251,Elementary," 145,000.00 "
117033,Pasil ELementary School,140,Elementary," 113,000.00 "
117034,Rita Lovino ES,448,Elementary," 249,000.00 "
117035,San Isidro ES,454,Elementary," 243,000.00 "
117036,Sta. Teresa ES,282,Elementary," 166,000.00 "
117037,Tanza ES,679,Elementary," 332,000.00 "
302690,Tanza National High School,344,Secondary," 477,000.00 "
117038,Tomongtong Elementary School,259,Elementary," 150,000.00 "
117109,Anahaw ES,504,Elementary," 249,000.00 "
117120,Angela L. Colmenares E/S,358,Elementary," 202,000.00 "
117110,Camba-og ES,244,Elementary," 141,000.00 "
117111,Canonoy ES,438,Elementary," 225,000.00 "
117112,Don. A. Yulo ES,394,Elementary," 208,000.00 "
117113,Hinigaran ES-A,1883,Elementary," 832,000.00 "
117114,Hinigaran ES-B,866,Elementary," 393,000.00 "
302651,Hinigaran NHS,3299,Secondary," 2,902,000.00 "
117115,Macario Natividad ES,548,Elementary," 274,000.00 "
117116,Nanunga ES,363,Elementary," 229,000.00 "
117117,Pahilanga ES,513,Elementary," 268,000.00 "
117118,Pilar ES,610,Elementary," 316,000.00 "
117119,Tagda ES,998,Elementary," 443,000.00 "
117121,ADRIANO N. GAYAMAT MEM. ES,264,Elementary," 160,000.00 "
117122,Alejandro Santero Sr MES,181,Elementary," 136,000.00 "
117123,ARANDA  ES,594,Elementary," 290,000.00 "
117124,Bayog ES,140,Elementary," 113,000.00 "
117125,Bellabail ES,189,Elementary," 126,000.00 "
117126,Calapi ES,513,Elementary," 256,000.00 "
117127,Cambugsa ES,198,Elementary," 145,000.00 "
117128,Candumarao ES,398,Elementary," 218,000.00 "
117129,Don ESteban Jalandoni Mem.ES,689,Elementary," 311,000.00 "
117130,Don N. L. Gayares ES,428,Elementary," 242,000.00 "
302674,Esteban Jalandoni Mem. NHS (Baga-as NHS),660,Secondary," 566,000.00 "
117131,Himaya ES,456,Elementary," 252,000.00 "
117132,Linao ES,175,Elementary," 130,000.00 "
117133,Narauis-Patiqui ES,632,Elementary," 311,000.00 "
117134,Nasuli Elementary School,168,Elementary," 132,000.00 "
302668,Negros Occ. NAISHI ( under the Reg'l Office),769,Secondary," 985,000.00 "
302673,Pahilanga  National High School,411,Secondary," 523,000.00 "
117135,Quiwi ES,233,Elementary," 154,000.00 "
117136,Sto. Rosario ES,405,Elementary," 245,000.00 "
117137,Tenyente Juan ES,206,Elementary," 133,000.00 "
180518,Aguinaldo Primary School,92,Elementary," 70,000.00 "
117138,Arcadio L. Vergara ES,606,Elementary," 265,000.00 "
117139,Asia ES,1485,Elementary," 606,000.00 "
117140,Bacuyangan ES,919,Elementary," 440,000.00 "
117141,Bato ES,242,Elementary," 136,000.00 "
302600,Bilbao Uybico NHS,804,Secondary," 722,000.00 "
117142,Bilbao-Watkins ES,846,Elementary," 381,000.00 "
117143,Bonifacio ES,160,Elementary," 120,000.00 "
302601,Bulwangan National High School - Talacagay Ext.,773,Secondary," 571,000.00 "
